ID,Latitude,Longitude,Accuracy,Time,Data1,Data2 ,Amp,Shift,Voltage,Temp,Humidity,Hs,Hp,Adj
7999.0,-34.025225747137256,150.66310943598918,3.2160000801086404,105709,40883.0,7.690001,41878.48450000017,7.690001,11.889791000000002,27.04209811999976,42.13626,32144.5585556143,26842.47568833752,-0.008534530646348237
8001.0,-34.025232183302364,150.6631076949339,3.2160000801086404,105710,42257.0,7.69,41873.115000000165,7.69,11.890825500000002,27.044549479999766,42.15305,32115.426207877783,26869.0189390179,-0.009694826131968705
8002.0,-34.02524097346509,150.6631053170957,3.2160000801086404,105711,42214.0,7.7,41869.315500000164,7.7,11.892894000000002,27.04577916999976,42.32243,32100.994329428755,26880.376067249144,-0.010275236090405038
8004.0,-34.025248492312016,150.66310328316277,3.2160000801086404,105712,42163.0,7.690001,41907.744000000166,7.690001,11.886861500000006,27.048238544999762,42.64439,32109.079385243123,26930.59911165732,-0.011436105680324715
8005.0,-34.02525565585108,150.66310134534461,3.2160000801086404,105713,41240.0,7.7,41959.325000000164,7.7,11.888240000000005,27.04944686999977,42.8397,32138.00113455787,26976.395669259946,-0.012015118572214156
8006.0,-34.02526380147265,150.66309914186206,3.2160000801086404,105714,7.690001,7.69,41937.54800000017,7.68,11.885482000000005,27.050668544999766,42.99993,32110.681061081566,26975.085391966888,-0.013595054426350115
8010.0,-34.02527257392967,150.66309676881346,3.2160000801086404,105715,41620.0,7.68,41960.65050000017,7.68,11.877897500000005,27.055567264999766,43.33562,32093.53071013252,27031.396387915083,-0.013915533835867857
8012.0,-34.02528109787738,150.66309446298942,3.2160000801086404,105716,42342.0,7.68,41955.490500000175,7.68,11.879966500000005,27.05799191999976,43.45006,32074.94042480373,27045.46640491729,-0.014574033070042347
8013.0,-34.02528876220242,150.66309238970302,3.2160000801086404,105717,42261.0,7.68,41955.414000000164,7.68,11.881345500000005,27.05920023999975,43.45006,32068.39531534893,27053.118413277618,-0.01565304563497794
8014.0,-34.02529629394621,150.66309035228136,3.2160000801086404,105718,42285.0,7.698015,41955.929000000164,7.69,11.880656000000005,27.06041657499976,43.535509999999995,32063.16014923509,27060.13266343417,-0.01623258230421598
8017.0,-34.02530436764857,150.66308816825375,3.2160000801086404,105719,41587.0,7.69,41965.31300000017,7.69,11.876519500000004,27.064064244999766,43.476000000000006,32057.79361654397,27081.05818401308,-0.017471155015702955
8019.0,-34.025311223628364,150.66308631363387,3.2160000801086404,105720,42028.0,7.69,41937.90050000017,7.69,11.877037000000005,27.06648089499977,43.51873,32032.044268662496,27069.06434661243,-0.017629230799482087
8021.0,-34.025317700744495,150.66308456150088,3.2160000801086404,105721,42169.0,7.690001,41895.61050000017,7.68,11.876002500000006,27.06891356499977,43.523309999999995,31994.52602988633,27047.95137765154,-0.017788254137958148
8023.0,-34.025324189926664,150.6630828061039,3.2160000801086404,105722,42201.0,7.68,41868.74650000017,7.68,11.875657500000004,27.07135157499977,43.46685,31969.166699939262,27036.34716755384,-0.017447676661332068
8024.0,-34.02533130330187,150.66308088185562,3.2160000801086404,105723,41701.0,7.68,41841.461500000165,7.68,11.876002500000006,27.07257458499977,43.45006,31947.39655844772,27019.836982254878,-0.017027649811693024
8026.0,-34.02533779006865,150.663079127112,3.2160000801086404,105724,42109.0,7.68,41779.655000000166,7.68,11.878761000000004,27.07500725499976,43.2578,31900.034532183072,26980.126364083644,-0.01718672315016789
8028.0,-34.02534329727348,150.66307763735097,3.2160000801086404,105725,41569.0,7.7,41715.49700000017,7.7,11.877727000000005,27.07742523499976,42.89006,31853.422658658365,26935.884778700864,-0.017344835903219114
8029.0,-34.02534988971968,150.6630758540199,3.2160000801086404,105726,40914.0,7.69803,41768.99650000017,7.69,11.877727000000005,27.07862688499976,42.75273,31896.315725119628,26968.01435462432,-0.017423412313985587
